EmployeeNumber,Gender,City,JobTitle,AbsentHours
694,F,Victoria,Cashier,24.77232823
695,F,Coquitlam,Cashier,147.8051563
696,M,New Westminster,Cashier,55.33196411
697,M,Victoria,Cashier,0
698,M,Keremeos,Cashier,53.87287504
699,F,Abbotsford,Cashier,95.37092609
700,F,Burnaby,Cashier,49.2518435
701,F,Richmond,Cashier,102.8719862
702,M,Surrey,Cashier,48.73281794
703,F,Aiyansh,Cashier,203.6851638
704,M,Aldergrove,Cashier,69.22897027
705,M,Whistler,Cashier,84.01411475
706,F,Fort St James,Cashier,147.7664793
707,M,Aldergrove,Cashier,31.66862434
708,F,Pitt Meadows,Baker,80.28373119
709,M,Haney,Baker,10.20009468
710,F,Vancouver,Baker,105.4830539
711,M,Sidney,Cashier,102.6592083
712,M,New Westminster,Cashier,133.7147271
713,F,Victoria,Cashier,180.4842907
714,M,Vancouver,Baker,70.67420078
715,F,Victoria,Cashier,0
716,M,Vancouver,Baker,108.8989283
717,F,Richmond,Cashier,111.8517578
718,M,Burnaby,Cashier,41.71020794
719,M,Vancouver,Baker,81.70653981
720,M,New Westminster,Cashier,153.8749873
721,F,Vernon,Cashier,120.6020111
722,F,Langley,Baker,38.48451225
723,F,Richmond,Cashier,79.49356535
724,F,Victoria,Cashier,61.75283996
725,F,Surrey,Cashier,54.48056445
726,M,Lakelse Lake,Cashier,26.14500583
727,F,Burnaby,Cashier,134.2524401
728,F,New Westminster,Cashier,199.0351495
729,F,Victoria,Cashier,64.34342561
730,F,Coquitlam,Cashier,164.7427193
731,F,Vancouver,Baker,54.74830938
732,M,Surrey,Cashier,23.20011249
733,M,Vancouver,Baker,31.99943755
734,F,Surrey,Cashier,85.07872177
735,M,Vancouver,Baker,0
736,M,Sechelt,Cashier,74.141919
737,F,Richmond,Cashier,137.6079205
738,F,Victoria,Cashier,90.43523582
739,F,Richmond,Cashier,93.54805467
740,M,Kelowna,Cashier,20.72902945
741,M,Victoria,Cashier,3.973232419
742,M,Vancouver,Baker,47.76252937
743,M,Vancouver,Baker,41.90932052
744,F,Squamish,Cashier,0
745,F,Chilliwack,Cashier,82.54585653
746,F,Burnaby,Cashier,22.7597105
747,M,Vancouver,Baker,144.7906828
748,M,White Rock,Baker,82.61247333
749,M,Aiyansh,Cashier,64.56604229
750,M,Vancouver,Baker,94.56509025
751,F,Abbotsford,Cashier,90.13626075
752,F,Genelle,Cashier,72.94022448
753,M,Whistler,Cashier,98.75769045
754,F,Summerland,Cashier,52.45216045
755,M,Vancouver,Baker,89.64098164
756,F,Fort Langley,Baker,22.12570516
757,F,Victoria,Cashier,173.7060829
758,M,Port Alberni,Cashier,0
759,M,Vancouver,Baker,1.988282891
760,M,Victoria,Cashier,89.39181846
761,F,West Vancouver,Cashier,72.16152456
762,F,Vancouver,Baker,97.87839593
763,F,Kamloops,Cashier,165.8060605
764,M,Victoria,Cashier,12.25988962
765,M,Iskut,Cashier,16.97306508
766,M,Nanaimo,Cashier,92.60457462
767,M,Fort Nelson,Cashier,47.54121229
768,M,Rossland,Cashier,51.70049114
769,F,Duncan,Cashier,82.58622857
770,M,Surrey,Cashier,45.19235217
771,F,Qualicum Beach,Cashier,0
772,M,Burnaby,Cashier,15.44556838
773,F,Surrey,Cashier,184.57576
774,M,Vancouver,Baker,110.032094
775,M,Oyama,Cashier,119.0557107
776,M,Langley,Baker,41.65929158
777,M,Victoria,Cashier,33.31882952
778,M,Vancouver,Baker,73.70204596
779,M,Lillooet,Cashier,7.973058603
780,F,Vancouver,Baker,0.953766772
781,F,Langley,Cashier,29.19947719
782,M,Victoria,Cashier,84.37453839
783,F,Golden,Cashier,116.2687635
784,M,Salmon Arm,Cashier,91.82582667
785,M,Crawford Bay,Cashier,56.12942874
786,F,Victoria,Cashier,49.94302904
787,M,Rossland,Cashier,149.7913221
788,F,Oyama,Cashier,140.4361464
789,F,Vernon,Cashier,46.50862384
790,F,New Westminster,Cashier,81.26144486
791,F,Abbotsford,Cashier,0
792,M,Vancouver,Baker,0
793,M,Port Coquitlam,Cashier,73.10565316
794,F,Vancouver,Baker,22.47795548
795,F,Ganges,Cashier,205.7965663
796,F,Ladysmith,Cashier,122.9415023
797,M,Langley,Cashier,74.81336791
798,M,Vancouver,Baker,0
799,M,Port Coquitlam,Cashier,95.68026929
800,M,Burnaby,Cashier,48.38502679
801,F,Chemainus,Cashier,141.3062023
802,M,Vancouver,Baker,91.86589856
803,M,Langley,Cashier,26.42963113
804,M,Kamloops,Cashier,102.8910979
805,F,Vancouver,Baker,0
806,M,Douglas Lake,Cashier,44.40734609
807,F,Langley,Cashier,0
808,M,Fulford Harbour,Cashier,155.8891588
809,M,Surrey,Cashier,0
810,F,Burnaby,Cashier,70.17869554
811,M,Abbotsford,Dairy Person,54.83913397
812,M,Vancouver,Baker,107.527434
813,F,Victoria,Cashier,5.541190247
814,F,Yarrow,Cashier,81.49087649
815,M,Vancouver,Baker,107.8261637
816,F,Richmond,Cashier,35.01126791
817,F,Vancouver,Baker,106.9701137
818,M,Abbotsford,Dairy Person,161.2526289
819,F,Elkford,Cashier,25.26406309
820,F,Burnaby,Cashier,117.3467
821,M,Surrey,Cashier,0.403081338
822,M,Kelowna,Cashier,53.60422804
823,M,Telegraph Creek,Cashier,90.59972176
824,M,Nanaimo,Cashier,6.17459817
825,M,North Vancouver,Dairy Person,96.46217503
826,F,Kamloops,Cashier,59.84429636
827,M,Francois Lake,Cashier,52.51604224
828,F,New Westminister,Baker,0
829,M,Port Alberni,Cashier,112.5392386
830,M,Kamloops,Cashier,12.07572989
831,F,Victoria,Cashier,0
832,F,Chilliwack,Cashier,130.5443326
833,M,Vancouver,Baker,13.0870957
834,F,Mission,Cashier,50.28287515
835,M,Squamish,Cashier,116.8495826
836,M,Vancouver,Baker,71.97009341
837,F,Fruitvale,Cashier,0
838,F,Fulford Harbour,Cashier,66.47449863
839,F,New Westminster,Cashier,50.22136364
840,M,Langley,Cashier,38.39668115
841,M,Courtenay,Cashier,65.50212479
842,M,Vancouver,Baker,23.91592652
843,M,Nanaimo,Cashier,19.67912043
844,F,Victoria,Cashier,53.03885752
845,F,Rossland,Cashier,59.55763714
846,M,Summerland,Cashier,11.94182559
847,M,Logan Lake,Cashier,0
848,F,Abbotsford,Dairy Person,2.548118398
849,F,Victoria,Cashier,105.0239624
850,F,Vancouver,Baker,196.1066668
851,F,Vancouver,Baker,65.38645228
852,M,Vanderhoof,Cashier,77.73231467
853,F,Powell River,Cashier,163.7615658
854,F,Pemberton,Cashier,0
855,F,Salmon Arm,Dairy Person,123.8599318
856,M,New Westminster,Cashier,36.53961692
857,F,Ocean Falls,Cashier,102.5449541
858,M,Kelowna,Cashier,10.95087432
859,M,Penticton,Cashier,12.77039167
860,M,Vancouver,Baker,58.02039622
861,F,Chilako River,Cashier,29.78816827
862,M,Courtenay,Cashier,89.27723317
863,F,Victoria,Cashier,122.881909
864,F,New Westminster,Cashier,21.86814923
865,F,New Westminster,Cashier,0
866,F,Terrace,Cashier,184.1728587
867,M,New Westminister,Cashier,113.9893242
868,F,Vancouver,Baker,122.5621065
869,M,Victoria,Cashier,54.57224877
870,M,Princeton,Cashier,98.98940425
871,F,Tumbler Ridge,Cashier,154.6788468
872,M,Kelowna,Cashier,30.84971877
873,M,New Westminster,Cashier,0
874,F,Vancouver,Baker,86.90573717
875,M,New Westminster,Cashier,72.77086305
876,M,Prince George,Cashier,101.050571
877,F,Fort St John,Cashier,0
878,M,Winfield,Cashier,77.27283178
879,F,Victoria,Cashier,64.02184346
880,F,Surrey,Cashier,145.6003869
881,M,Vancouver,Baker,105.6314345
882,F,Vancouver,Baker,79.07680122
883,M,Prince George,Cashier,64.78518457
884,F,Vernon,Cashier,0
885,M,Nanaimo,Cashier,0
886,F,Abbotsford,Dairy Person,30.67308873
887,M,Victoria,Cashier,0
888,M,Victoria,Cashier,75.06457689
889,M,Sardis,Cashier,63.19776798
890,M,Cobble Hill,Cashier,74.00332855
891,F,Vancouver,Baker,49.19325262
892,F,Vancouver,Baker,9.194083056
893,M,Chilanko Forks,Cashier,64.0037595
894,M,New Westminster,Cashier,42.19977218
895,F,Vancouver,Baker,59.31745845
896,M,Chilliwack,Cashier,78.70144712
897,F,Victoria,Cashier,11.47556103
898,F,Burnaby,Cashier,0
899,F,Kamloops,Dairy Person,5.280589517
900,F,Winfield,Cashier,0
901,M,Duncan,Cashier,35.3558315
902,F,Kamloops,Dairy Person,13.50211761
903,F,Vancouver,Baker,156.2874593
904,F,Vancouver,Baker,122.6480778
905,F,Vancouver,Baker,1.264783977
906,M,Tofino,Cashier,53.17547816
907,M,Victoria,Cashier,0
908,M,Whistler,Cashier,82.58706695
909,M,Victoria,Cashier,47.48708979
910,F,Burnaby,Cashier,46.10118501
911,F,Victoria,Cashier,128.5758697
912,F,Vancouver,Baker,71.4719272
913,M,Aldergrove,Dairy Person,0
914,F,Aldergrove,Dairy Person,119.6677843
915,F,Vancouver,Baker,187.1813557
916,M,Fort Nelson,Cashier,34.88258216
917,F,Kelowna,Cashier,23.70321595
918,F,Vancouver,Baker,0
919,F,New Westminster,Cashier,106.7906558
920,M,Haney,Cashier,62.5009539
921,M,Surrey,Cashier,126.4786972
922,F,North Vancouver,Dairy Person,112.3628368
923,F,Surrey,Cashier,54.13318886
924,M,New Westminster,Cashier,19.25272461
925,F,Vancouver,Baker,56.74872777
926,M,Vancouver,Baker,0
927,F,Vancouver,Baker,61.65565924
928,M,Vancouver,Baker,66.0539689
929,M,Vancouver,Baker,61.0198974
930,F,Burnaby,Cashier,92.5622252
931,F,Castlegar,Dairy Person,55.76856903
932,M,Kelowna,Cashier,53.16838061
933,F,Comox,Cashier,25.17531529
934,M,Fort St John,Cashier,27.41642141
935,F,Fort Nelson,Cashier,45.03824543
936,F,Vancouver,Baker,0
937,F,Vancouver,Baker,11.14996054
938,F,Spences Bridge,Dairy Person,155.1998132
939,M,Port Coquitlam,Cashier,55.50021787
940,F,Vancouver,Baker,59.85107635
941,M,Abbotsford,Dairy Person,120.8809488
942,M,New Westminster,Cashier,45.56294482
943,F,Oyster River,Cashier,0
944,M,Fort St John,Cashier,40.8353871
945,M,New Westminster,Cashier,7.644965196
946,M,Comox,Cashier,91.45319273
947,F,Nelson,Dairy Person,77.92309632
948,M,Victoria,Cashier,44.22045406
949,F,Richmond,Cashier,49.24927949
950,F,Burnaby,Cashier,134.4195488
951,M,Vanderhoof,Cashier,0
952,M,Vancouver,Baker,49.62389862
953,M,Kelowna,Cashier,45.8752516
954,M,Vancouver,Baker,0
955,F,D'arcy,Cashier,0
956,M,Fort St John,Cashier,6.59063458
957,M,Ashcroft,Dairy Person,73.11426925
958,M,Port Coquitlam,Cashier,68.31008942
959,M,Vancouver,Baker,30.85499852
960,M,Vancouver,Baker,85.5099692
961,F,Klemtu,Cashier,82.71580192
962,F,Fort Nelson,Dairy Person,45.56284835
963,M,Richmond,Cashier,64.78313082
964,F,Fort Nelson,Dairy Person,86.77959064
965,F,Victoria,Cashier,0
966,F,Victoria,Cashier,93.38426287
967,F,Vancouver,Baker,136.8234378
968,F,Surrey,Cashier,88.50419969
969,M,Cumberland,Cashier,100.499221
970,M,Victoria,Dairy Person,44.33489319
971,M,Victoria,Dairy Person,132.7648279
972,M,Nanaimo,Cashier,36.52549836
973,F,Kamloops,Dairy Person,109.1164465
974,M,Burnaby,Cashier,59.17530016
975,M,New Westminster,Dairy Person,115.6546624
976,M,Port Mellon,Cashier,0
977,F,Prince George,Cashier,21.87752624
978,F,Penticton,Cashier,109.5550497
979,M,Cortes Island,Baker,106.762858
980,M,Kelowna,Dairy Person,25.06297144
981,F,Vancouver,Baker,35.16196419
982,M,New Westminster,Dairy Person,17.48720105
983,M,Langley,Cashier,60.39898326
984,M,Prince George,Cashier,135.6532489
985,F,Jaffray,Cashier,66.18533274
986,M,Black Point,Dairy Person,42.18393096
987,M,Surrey,Cashier,0
988,F,Forest Grove,Dairy Person,99.0767029
989,M,Winfield,Dairy Person,144.0005315
990,F,Rossland,Dairy Person,130.9182633
991,M,Oyama,Dairy Person,42.42506067
992,F,Mcleese Lake,Cashier,6.171237541
993,F,Sidney,Dairy Person,34.71173454
994,F,Nelson,Dairy Person,36.55692319
995,F,Ladysmith,Dairy Person,54.35335171
996,F,Fort Fraser,Cashier,0
997,M,Grand Forks,Baker,16.99445185
998,F,Hazelton,Cashier,74.30506742
999,F,Vancouver,Baker,88.2192858
1000,F,Ganges,Dairy Person,104.3697677
1001,M,Merritt,Dairy Person,0
1002,F,Vancouver,Baker,152.8880187
1003,M,Vancouver,Baker,20.92392117
1004,M,Vancouver,Baker,22.41479263
1005,F,Campbell River,Cashier,0
1006,M,Victoria,Dairy Person,61.40026827
1007,F,Abbotsford,Dairy Person,0
1008,M,Kelowna,Dairy Person,58.86608623
1009,F,Duncan,Cashier,6.793028997
1010,M,Chetwynd,Cashier,78.17801289
1011,F,Vancouver,Baker,56.18837823
1012,M,Victoria,Dairy Person,101.3075858
1013,M,Vancouver,Baker,60.05745064
1014,M,Victoria,Dairy Person,59.17482787
1015,F,Surrey,Cashier,25.91169579
1016,M,Ocean Falls,Dairy Person,45.49563704
1017,M,Port Coquitlam,Dairy Person,64.03093729
1018,F,Victoria,Dairy Person,146.85897
1019,F,Prince George,Cashier,139.8457066
1020,M,Burnaby,Cashier,59.08313602
1021,F,Victoria,Dairy Person,44.01913346
1022,M,Vancouver,Baker,8.482513168
1023,M,New Westminster,Dairy Person,147.497401
1024,M,Riske Creek,Cashier,161.1896732
1025,M,Vancouver,Baker,0
1026,M,Port Hardy,Cashier,27.24431653
1027,F,Vancouver,Baker,97.10838131
1028,M,Fort St John,Cashier,0
1029,M,Prince George,Cashier,0
1030,M,Vancouver,Baker,0
1031,M,Kamloops,Dairy Person,135.6407423
1032,M,North Vancouver,Dairy Person,31.27440109
1033,F,Fort St James,Cashier,5.317713173
1034,M,Victoria,Dairy Person,42.63385678
1035,M,Port Alberni,Cashier,49.85670655
1036,M,Vancouver,Baker,0
1037,M,Douglas Lake,Dairy Person,137.7961446
1038,M,Abbotsford,Dairy Person,25.77612973
1039,F,Victoria,Dairy Person,195.1734142
1040,F,Nanaimo,Cashier,84.45016263
1041,M,Vancouver,Baker,81.27015352
1042,M,Kamloops,Dairy Person,29.98620125
1043,F,Vancouver,Baker,100.0043376
1044,F,Cranbrook,Cashier,216.9761262
1045,F,Victoria,Dairy Person,24.42712402
1046,M,Invermere,Cashier,37.8954733
1047,M,New Westminster,Dairy Person,101.5052731
1048,M,Sardis,Cashier,106.2211311
1049,M,Vancouver,Baker,0
1050,M,Kamloops,Dairy Person,58.72128697
1051,M,Comox,Cashier,39.50060973
1052,F,Coquitlam,Cashier,0
1053,F,Vancouver,Cashier,36.35608986
1054,M,Victoria,Dairy Person,63.69493434
1055,F,Victoria,Dairy Person,66.80545817
1056,F,Williams Lake,Dairy Person,208.8201656
1057,F,Victoria,Dairy Person,51.21992785
1058,F,Vancouver,Cashier,117.1502387
1059,M,Vancouver,Cashier,137.6980251
1060,M,Nanaimo,Cashier,18.02245032
1061,M,Vancouver,Cashier,175.0045873
1062,F,Vancouver,Cashier,0
1063,M,Surrey,Cashier,0
1064,M,Richmond,Cashier,30.96946118
1065,M,Gibsons,Cashier,39.3048347
1066,F,Chetwynd,Cashier,81.7478394
1067,M,Nakusp,Dairy Person,132.9854723
1068,F,Nanaimo,Cashier,122.714415
1069,F,Vancouver,Cashier,102.0935455
1070,F,Victoria,Dairy Person,62.25811039
1071,M,Fort St John,Dairy Person,0
1072,M,Victoria,Dairy Person,59.0165821
1073,F,Courtenay,Cashier,91.30293355
1074,F,Cranbrook,Cashier,0.82603996
1075,M,Aldergrove,Dairy Person,74.26986089
1076,F,Brackendale,Cashier,201.7781391
1077,F,Vancouver,Cashier,66.97287292
1078,M,Burnaby,Cashier,43.77396225
1079,M,Victoria,Dairy Person,88.79360046
1080,M,Vancouver,Cashier,102.8742012
1081,F,Vancouver,Cashier,125.6342068
1082,F,Aldergrove,Dairy Person,138.8973367
1083,F,Avola,Dairy Person,2.26989507
1084,F,Vancouver,Cashier,146.8899727
1085,M,New Westminster,Dairy Person,61.95784478
1086,F,New Westminster,Dairy Person,50.02567804
1087,M,Victoria,Dairy Person,39.07281833
1088,F,Chilliwack,Dairy Person,172.433401
1089,M,Grand Forks,Baker,37.17490339
1090,F,North Vancouver,Dairy Person,181.0425668
1091,F,New Westminster,Dairy Person,0
1092,M,Langley,Cashier,103.6233592
1093,M,Fort St John,Dairy Person,0
1094,M,Midway,Dairy Person,49.62338933
1095,M,Surrey,Cashier,130.1461221
1096,F,Port Coquitlam,Dairy Person,97.59445266
1097,F,Cobble Hill,Dairy Person,70.0762157
1098,F,New Westminster,Dairy Person,5.957261908
1099,F,Boston Bar,Dairy Person,63.94372792
1100,M,New Westminster,Dairy Person,0
1101,F,Vernon,Dairy Person,171.2651527
1102,F,Vancouver,Cashier,66.10701867
1103,M,Beaver Valley,Dairy Person,123.8833293
1104,F,Nanaimo,Cashier,3.717471098
1105,M,Victoria,Dairy Person,2.379304076
1106,M,Port Alberni,Cashier,41.30043387
1107,F,Aldergrove,Dairy Person,63.12885027
1108,M,Richmond,Cashier,53.99820877
1109,M,Whistler,Cashier,35.53574744
1110,F,Surrey,Cashier,0
1111,F,Courtenay,Cashier,2.024975464
1112,M,Salmon Valley,Cashier,0
1113,M,Prince George,Dairy Person,75.56546927
1114,F,Campbell River,Cashier,120.726105
1115,F,Richmond,Cashier,30.69434566
1116,F,Coquitlam,Dairy Person,76.18129701
1117,F,Vernon,Dairy Person,115.9696199
1118,M,Richmond,Dairy Person,80.874039
1119,F,Whistler,Dairy Person,88.3923637
1120,F,Gold Bridge,Dairy Person,17.41942134
1121,M,Whistler,Dairy Person,68.50967671
1122,M,Terrace,Cashier,128.9207541
1123,M,Williams Lake,Dairy Person,48.14139197
1124,F,Vancouver,Cashier,123.4165749
1125,F,Surrey,Dairy Person,38.5018725
1126,F,Tofino,Dairy Person,61.77447693
1127,F,Victoria,Dairy Person,168.7486648
1128,M,New Westminster,Dairy Person,37.09563086
1129,M,Vancouver,Cashier,126.8698777
1130,M,Kelowna,Dairy Person,53.06956348
1131,F,Vernon,Dairy Person,45.81800508
1132,F,Hedley,Dairy Person,46.27547618
1133,F,Parksville,Dairy Person,45.58239927
1134,M,New Westminister,Cashier,53.35616408
1135,M,Richmond,Dairy Person,7.285735358
1136,F,Vernon,Dairy Person,156.9497065
1137,M,Vancouver,Cashier,111.4255244
1138,M,Vancouver,Cashier,56.15854579
1139,F,Vancouver,Cashier,94.88612505
1140,M,North Vancouver,Dairy Person,78.33853697
1141,F,Vancouver,Cashier,0
1142,M,Victoria,Dairy Person,62.02740195
1143,F,Vancouver,Cashier,74.44787612
1144,M,Vancouver,Cashier,70.51403636
1145,M,Prince George,Dairy Person,78.85228596
1146,M,New Westminster,Dairy Person,40.7770007
1147,F,Vancouver,Cashier,31.39267886
1148,M,Vancouver,Cashier,0
1149,M,Surrey,Dairy Person,46.72192357
1150,M,Abbotsford,Dairy Person,0
1151,M,Duncan,Cashier,76.55896089
1152,M,Vancouver,Cashier,43.07967384
1153,M,Rutland,Dairy Person,125.565286
1154,M,Burnaby,Cashier,112.0026347
1155,F,Vancouver,Cashier,27.3286156
1156,M,Kelowna,Dairy Person,0
1157,M,Vancouver,Cashier,22.09893864
1158,M,Vancouver,Cashier,73.20909032
1159,M,Vancouver,Cashier,0
1160,M,White Rock,Cashier,15.49943736
1161,M,Vancouver,Cashier,50.95786636
1162,F,Vancouver,Cashier,148.1661015
1163,F,Port Hardy,Dairy Person,35.79335387
1164,F,Grasmere,Dairy Person,28.8139258
1165,M,Vancouver,Cashier,65.6723119
1166,F,Langley,Cashier,35.45496621
1167,F,Salmon Arm,Dairy Person,0
1168,M,Vancouver,Cashier,97.09143548
1169,F,Duncan,Cashier,0
1170,M,Vancouver,Cashier,46.86419697
1171,M,Vancouver,Cashier,0
1172,F,Nanaimo,Dairy Person,28.22697057
1173,F,Vancouver,Cashier,82.83732298
1174,M,Vancouver,Cashier,93.30357792
1175,M,Whistler,Dairy Person,85.58585352
1176,F,Vernon,Dairy Person,52.51578801
1177,M,Vernon,Dairy Person,84.43226094
1178,F,Gibsons,Dairy Person,0
1179,M,Kelowna,Dairy Person,21.91129454
1180,F,Vancouver,Cashier,58.77005773
1181,F,Clinton,Dairy Person,51.19271327
1182,F,Burnaby,Dairy Person,0
1183,F,Vancouver,Cashier,47.38065506
1184,M,Victoria,Dairy Person,71.09952447
1185,M,Huntingdon,Dairy Person,102.8727735
1186,F,Bouchie Lake,Cashier,0
1187,M,Surrey,Dairy Person,0
1188,M,Kelowna,Dairy Person,127.8766003
1189,M,North Vancouver,Dairy Person,156.623132
1190,F,Vancouver,Cashier,122.5801316
1191,F,Vancouver,Cashier,0
1192,F,Surrey,Dairy Person,35.79941379
1193,M,Chase,Dairy Person,87.74753792
1194,M,North Vancouver,Meat Cutter,71.58495932
1195,M,Vancouver,Cashier,74.11984622
1196,F,Surrey,Dairy Person,118.1238501
1197,M,Jaffray,Dairy Person,57.99819022
1198,F,Richmond,Dairy Person,74.08296937
1199,M,Vancouver,Cashier,112.0247781
1200,F,Williams Lake,Dairy Person,71.25020827
1201,M,Greenwood,Cashier,34.56601633
1202,M,Whistler,Dairy Person,63.03435619
1203,M,Qualicum Beach,Dairy Person,86.36429861
1204,F,Westbank,Dairy Person,3.684461661
1205,F,Victoria,Dairy Person,123.1129865
1206,M,Grand Forks,Cashier,65.88447933
1207,M,Grassy Plains,Dairy Person,58.96931711
1208,F,Duncan,Cashier,93.18901602
1209,M,Vancouver,Cashier,125.5723801
1210,M,Penticton,Dairy Person,41.32058999
1211,M,Fort Fraser,Dairy Person,0
1212,F,Vancouver,Cashier,75.34500744
1213,F,Vancouver,Cashier,159.590101
1214,F,New Westminster,Dairy Person,64.32813518
1215,M,Burnaby,Dairy Person,0
1216,F,New Westminster,Dairy Person,42.14509358
1217,M,Vancouver,Cashier,133.8906239
1218,F,Union Bay,Dairy Person,111.560191
1219,F,Telegraph Creek,Cashier,113.098722
1220,M,Victoria,Dairy Person,53.08575524
1221,M,New Westminster,Dairy Person,136.1275146
1222,F,Victoria,Dairy Person,30.52760468
1223,M,Vancouver,Cashier,27.42477449
1224,M,Nanaimo,Dairy Person,43.0518732
1225,F,Vernon,Dairy Person,137.7744436
1226,F,New Westminster,Dairy Person,0
1227,M,Houston,Cashier,39.81697293
1228,M,Kamloops,Dairy Person,0
1229,M,Mission,Dairy Person,0
1230,M,Vancouver,Cashier,56.09080868
1231,F,New Westminster,Dairy Person,60.3713913
1232,F,Burnaby,Dairy Person,53.34430998
1233,F,Surrey,Dairy Person,120.7659124
1234,F,Vancouver,Cashier,100.6814197
1235,F,Vancouver,Cashier,0
1236,F,Grasmere,Dairy Person,59.96468232
1237,M,New Westminster,Dairy Person,0
1238,M,Victoria,Dairy Person,56.17575881
1239,M,Vancouver,Cashier,42.99716305
1240,M,Campbell River,Dairy Person,51.2088985
1241,F,Huntingdon,Dairy Person,0
1242,F,Port Alberni,Dairy Person,97.00086009
